show_uri	show_name	show_description	publisher	language	rss_link	episode_uri	episode_name	episode_description	duration	show_filename_prefix	episode_filename_prefix
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:6AIVL2urNpxEWeZZlUHuq6	Episode 179: How To Plan Like A Rockstar with Suzanne Paulinski	We are all busy and we all have the best intentions of staying on track.  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	32.79586666666667	show_2rPPvOAqUPSB6TqezjVjm5	6AIVL2urNpxEWeZZlUHuq6
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:6B8boY8V08K2hFozASxtf6	Not Working? Find A New Story For Yourself - Vibeke Skov, Psychologist	"Vibeke Skov is a Danish psychologist with a focus on creativity. She's published six books and has a keen interest in Carl Jung, art therapy, mythology, and dreams. We discuss the power of using myths and stories as roadmaps for life, dealing with shame, depression, and feeling the wrong person in life. I know this is an episode I'll be sending to many people over the coming years. I know you'll get a lot out of it. Listen to it before you need it (also when you need it).  You can find Vibeke here http://www.vibekeskov.com/ and The Institute for Art Therapy here: https://en.kunstterapi.dk  For more strategy talk: 1. Strategy newsletter: http://www.markpollard.net/email-newsletter/ 2. Strategy drawings: http://www.instagram.com/markpollard 3. Strategy Twitter: http://www.twitter.com/markpollard 4. Join 6,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	41.70885	show_2Vh5jVI1EdMDeHs3N8XoME	6B8boY8V08K2hFozASxtf6
spotify:show:6ec9hDE62HkW7ckm2KC17L	Major Jobs with Teland	"Hi, my name is Teland, and I'm a high schooler who is interested about different jobs. On this podcast, I'll be interviewing different people who have different careers and sharing them with you to educate people about the interesting things we do to make a living. We will go over normal ""run of the mill"" jobs but also unique careers, how people got into the job, what they do on a daily basis, and more.   Check out the website at majorjobs.org, or email me at teland@majorjobs.org  Featured on Spotify, New York Times Upfront, Scholastic, and NPR"	Major Jobs	['en']	https://anchor.fm/s/7db4b04/podcast/rss	spotify:episode:6BuA6mvMjIHhoh6Xseacdt	CEO of a Non-profit (ft. Meghan Freebeck) - Episode 20	On this episode, we talk to the CEO of Project Homeless Connect.  Song: 1K Static https://www.youtube.com/watch?v=fm1a8GSylyw 	23.3129	show_6ec9hDE62HkW7ckm2KC17L	6BuA6mvMjIHhoh6Xseacdt
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:6BvhCYRj13WzdrH5HF67gv	Living And Teaching A Life Of The Mind - Amber Benson, Strategist Teacher	"Amber Benson is a strategy consultant and an executive-in-residence at SMU in Texas. She consults and she teaches. Yes, she does both. And she believes doing both helps you get better at both. We discuss Texas, what the creative culture is like in Texas, and how she encourages students at SMU to develop empathy and creative skills. You can find Amber here: https://twitter.com/AmberBenson  For more strategy talk: 1. Newsletter: http://www.markpollard.net/email-newsletter/ 2. Instagram: http://www.instagram.com/markpollard 3. Twitter: http://www.twitter.com/markpollard 4. Facebook - join 7,000+ strategists: http://www.sweathead.co 5. The deskbook “Strategy Is Your Words"" http://www.strategyisyourwords.com   "	64.82895	show_2Vh5jVI1EdMDeHs3N8XoME	6BvhCYRj13WzdrH5HF67gv
spotify:show:6CodmnLnIHc3MpzOOC92ml	The Facebook Marketing Ninja 	After delivering seminars all over the world, I realized how unique the knowledge I have really is. So I decided to share my ability, to help people become successful in what I view to be the greatest marketing era in humanity’s history.  I’ve built several million-dollar businesses. It can be done. Now I want to show you how.  Stay tuned for tools and strategies you can use right now to build your brands and increase revenue!	Manuel Suarez 	['en']	https://anchor.fm/s/1596d4c/podcast/rss	spotify:episode:6CqUPzbhYAnowjxWGZUMjC	How to build your personal brand on Social Media as an artist with Jake Isham	This is a great interview meant for artists and how I would use social media to capture audiences and monetize as an artist. A ton of golden nuggets on this one.  	43.02503333333333	show_6CodmnLnIHc3MpzOOC92ml	6CqUPzbhYAnowjxWGZUMjC
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:6DR8KDI77dnJFvI8fUZSE4	Gresham the Dreamer 👨‍🎨 by Lafayette Dennis	Gresham the Dreamer is about a boy who has a love for entertaining everyone he comes across.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	19.632083333333334	show_6r0bfT6lOLqDMh9ujnT1BW	6DR8KDI77dnJFvI8fUZSE4
spotify:show:2Mkrfx6HroyJiFjCnSRkOF	Meridian Magazine--Come Follow Me Latter-day Saint Podcast	Each week Meridian Magazine’s founders, Scot and Maurine Proctor, will be giving a 30-minute podcast on the “Come, Follow Me” curriculum for the week. This is so you can listen with your scriptures in hand, or while you are about life’s many other duties. If you want some thoughts about teaching your family or in Church lessons, this can be a place to turn. If you live alone, let us study with you.	Scot Facer Proctor	['en-US']	https://anchor.fm/s/856450c/podcast/rss	spotify:episode:6Dgp8MlRhNYcu95bhBo4IM	Come Follow Me Podcast 41 “Be Not Soon Shaken in Mind or be Troubled” -- 1 and 2 Thessalonians	October 21-27 We have many sicknesses today in our tumultuous world, but Paul aptly labels one of the most pervasive and contagious. We’ll call it the “shaken in mind” syndrome. Being “shaken in mind” is as deadly as it sounds, like something that would make you really sick. It is where stillness and stability and a sure foundation have fled.   	35.24571666666667	show_2Mkrfx6HroyJiFjCnSRkOF	6Dgp8MlRhNYcu95bhBo4IM
spotify:show:6r0bfT6lOLqDMh9ujnT1BW	Sleepyhead Stories - Mother/Daughter Duo	Join this Mother-Daughter team for their weekly podcast as they read the latest and greatest children's books out there. Giggling and yawning through every story as the clock ticks closer to bedtime.  Check out our YouTube Channel, Sleepyhead Stories Cover art created by Swing Graphics, LLC  Support this podcast: https://anchor.fm/sleepyhead/support	Sleepyhead Stories 	['en-US']	https://anchor.fm/s/29d301c/podcast/rss	spotify:episode:6F5GIJataBivMaBAnYaMsq	Mr. Grumpy 😡 	Mr. Grumpy learns to not be so grumpy, so often.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/sleepyhead/message Support this podcast: https://anchor.fm/sleepyhead/support	13.8658	show_6r0bfT6lOLqDMh9ujnT1BW	6F5GIJataBivMaBAnYaMsq
spotify:show:6CodmnLnIHc3MpzOOC92ml	The Facebook Marketing Ninja 	After delivering seminars all over the world, I realized how unique the knowledge I have really is. So I decided to share my ability, to help people become successful in what I view to be the greatest marketing era in humanity’s history.  I’ve built several million-dollar businesses. It can be done. Now I want to show you how.  Stay tuned for tools and strategies you can use right now to build your brands and increase revenue!	Manuel Suarez 	['en']	https://anchor.fm/s/1596d4c/podcast/rss	spotify:episode:6GBdtFcDNJmE86DjsXOMOJ	Reverse Engineering My Last Decade and the Formula for Success in 2020 and Beyond	This is one of the hottest trainings I’ve ever done. If you’d like to watch the video of it, you can click here: https://youtu.be/Aw1oy9-UdwM 	66.03871666666667	show_6CodmnLnIHc3MpzOOC92ml	6GBdtFcDNJmE86DjsXOMOJ
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:6H2ye1o5916VgwpEDOt4ph	Designing Research for Design Thinking - Kate Bordwell, Researcher	"Kate Bordwell leads design research at Skyscanner in Scotland. Yes, the website that helps you fly places for your Instagram feed. And in former lives she was an account planner and a digital strategist. So how do all these experiences inform her approach to design thinking?    We discuss:  - What design thinking is - Working across company silos and departments - Ways to approach ethnography - Common issues with research plans - Running workshops  You can find Kate here https://twitter.com/kbordwell    For more strategy talk: 1. Strategy newsletter: http://www.markpollard.net/email-newsletter/ 2. Strategy drawings: http://www.instagram.com/markpollard  3. Strategy Twitter: http://www.twitter.com/markpollard 4. Join 5,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	39.31825	show_2Vh5jVI1EdMDeHs3N8XoME	6H2ye1o5916VgwpEDOt4ph
spotify:show:6ec9hDE62HkW7ckm2KC17L	Major Jobs with Teland	"Hi, my name is Teland, and I'm a high schooler who is interested about different jobs. On this podcast, I'll be interviewing different people who have different careers and sharing them with you to educate people about the interesting things we do to make a living. We will go over normal ""run of the mill"" jobs but also unique careers, how people got into the job, what they do on a daily basis, and more.   Check out the website at majorjobs.org, or email me at teland@majorjobs.org  Featured on Spotify, New York Times Upfront, Scholastic, and NPR"	Major Jobs	['en']	https://anchor.fm/s/7db4b04/podcast/rss	spotify:episode:6HHCKb9GYXRAGXWzfnmYgh	Product Manager at the Home Depot Technology Center - Episode 56	Today, I talk to a product manager - a job that incorporates many different industries, whether it be business, tech, marketing, and more.   	44.2812	show_6ec9hDE62HkW7ckm2KC17L	6HHCKb9GYXRAGXWzfnmYgh
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:6HIwGX1UtCC7Z6SLhUFkQ7	Strategists And Designers Working Together - Jessie White, ECD	"Jessie White is Executive Creative Director at Instrument in Portland. We discuss two main topics: the graduation from designer to leader and how designers and strategists can work better together. If you work with people in any other kind of discipline and if you're contemplating a shift from being on the tools to being on the people, you'll get something out of Jessie's insights.  You can find Jessie here https://twitter.com/jessiefwhite  For more strategy talk: 1. Newsletter: http://www.markpollard.net/email-newsletter/ 2. Instagram: http://www.instagram.com/markpollard 3. Twitter: http://www.twitter.com/markpollard 4. Facebook - join 7,000+ strategists: http://www.sweathead.co The Kickstarter for ""Strategy Is Your Words"" is live http://bit.ly/strategykickstarter  "	55.60555	show_2Vh5jVI1EdMDeHs3N8XoME	6HIwGX1UtCC7Z6SLhUFkQ7
spotify:show:3yug4kwkuzzHOAdMe4ecpv	Power Through the 4th Whistle Roller Derby Podcast	A podcast for those striving to become better athletes, teammates, leaders, and human beings. Leadership, mindset, and current events in the world of roller derby!  www.facebook.com/powerthru4thwhistle. Instagram/Twitter: @Power4thWhistle E-mail power4thwhistle@gmail.com  Want to know how you can support the podcast?  We now have a Patreon page! https://www.patreon.com/power4thwhistle  We have a store with fun roller derby derby designs for everyone at https://power4thwhistle.threadless.com. You can choose from all kinds of tees, tanks, hoodies, and accessories in any color. Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	Jackie Bauer	['en']	https://anchor.fm/s/5a2d4d8/podcast/rss	spotify:episode:6HQEx6s6iw944N65d6xk2P	056 - Recap of WFTDA North America East Continental Cup!	This episode is a recap of the games that took place in Lancester, Pennsylvania this past weekend at the WFTDA North America East Continental Cup! Plus I made my post-season WFTDA tournament announcing debut and did my first livestream broadcast EVER. :-) 📷 by Andrew Keyes Derby Photography featuring Elle O'Hell of Detroit facing off with tournament MVP Jules of Sailor City   Visit our sponsor, Bout Betties at https://boutbetties.com/.  Subscribe today using our podcast’s promo code POWER10 for 10% off your first pack! Want to know how you can support the podcast? Visit our derby clothing design store at https://power4thwhistle.threadless.com. Follow our Facebook page at: www.facebook.com/powerthru4thwhistle. Find us on Twitter & Instagram: @Power4thWhistle Have a question? Want to sponsor the podcast? E-mail power4thwhistle@gmail.com.  ---   Send in a voice message: https://anchor.fm/power-through-the-4th-whistle/message Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	53.18453333333333	show_3yug4kwkuzzHOAdMe4ecpv	6HQEx6s6iw944N65d6xk2P
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:6HVcayxXHEEdE6MpB0EsUV	Cross-Race Effect And Not Being Shitty To Each Other - Rachita Vasan, Strategist	"Rachita Vasan is a strategist at Leo Burnett in Chicago. Recently, she presented thoughts about being less racist and less shitty in the workplace. A friend filmed it. I saw it. We invited Rachita to present it at The Strategy Super Sizer Megaclass in Chicago. And, now, she’s here sharing it into your ears. This episode features Rachita’s talk and then an interview.  You can find Rachita here https://www.instagram.com/rachitavasan/  For more strategy talk: 1. Strategy newsletter: http://www.markpollard.net/email-newsletter/ 2. Strategy drawings: http://www.instagram.com/markpollard  3. Strategy Twitter: http://www.twitter.com/markpollard 4. Join 5,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	49.4585	show_2Vh5jVI1EdMDeHs3N8XoME	6HVcayxXHEEdE6MpB0EsUV
spotify:show:6aJTGYCYhFqIBsaNDPgiac	The Greylock Heatcheck Pod	The Heatcheck Militia Takes on Camp, Sports, Music, Fashion, Movies, amongst other Pop Culture Phenomenons	Jason Fine	['en']	https://anchor.fm/s/f2ae89c/podcast/rss	spotify:episode:6I0AK4R08Di64mFHQ673oZ	Top Albums of The Decade (feat. Josh Rothstein & OJ)	Top Albums of The Decade (feat. Josh Rothstein & OJ) 	58.54563333333334	show_6aJTGYCYhFqIBsaNDPgiac	6I0AK4R08Di64mFHQ673oZ
spotify:show:2Vh5jVI1EdMDeHs3N8XoME	Sweathead with Mark Pollard - A Strategy Podcast	"How do you get good at strategy? With nearly 500,000 listens, Sweathead tries to answer this question. Each episode helps thinkers realize they're not alone and that thinking takes practice. And, when your brain practices, it sweats. Hence, Sweathead. Hit SUBSCRIBE, tell your friends, and leave a kind rating. Real-time action is @markpollard.  The book ""Strategy Is Your Words"" launches this April 2020: http://www.strategyisyourwords.com  "	Mark Pollard	['en']	https://anchor.fm/s/3427324/podcast/rss	spotify:episode:6ICVLmEiDQhhzyaE0Rh4he	The Problems With Pitches - Tim Dunn, Strategy Head	"There's something pure and powerful about pitches - largely because the thinking rarely reaches the public and the time pressures force fast decisions, but they can be wrought with bad behavior. How do you deal with the bad behavior? Do you just have to put up with it? Tim Dunn is an English Executive Strategy Director in Canada. He loves pitches. He has a way with them. And, in this interview, we discuss how he has his way with them.   You can find Tim here https://www.linkedin.com/in/timdunn/ and here https://twitter.com/timmcdunn  For more strategy talk: 1. Newsletter: http://www.markpollard.net/email-newsletter/ 2. Instagram: http://www.instagram.com/markpollard 3. Twitter: http://www.twitter.com/markpollard 4. Facebook - join 6,000+ strategists: http://www.sweathead.co New book ""Strategy Is Your Words"" out soon. "	48.82373333333334	show_2Vh5jVI1EdMDeHs3N8XoME	6ICVLmEiDQhhzyaE0Rh4he
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:6IeTDknZtwazJRWzkt5LrE	Episode 135: Hook, Story, Offer....	"Russell Brunson from Click Funnels says it best ""Hook, Story, Offer."" Listen in on how I use that same strategy with one of my coaching clients EPIC The Band.  Take Free Assessment at   http://www.rickbarker.com/assessment  Learn more about Rick at  www.linktr.ee/rickbarkermusic  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message"	15.162783333333335	show_2rPPvOAqUPSB6TqezjVjm5	6IeTDknZtwazJRWzkt5LrE
spotify:show:4lbnMhRAmkGBxpGOb6yFAx	The Equalizer Podcast	We are The Equalizer, the leading women's soccer news and analysis outlet in the United States since 2009. This is our podcast, where top journalists and personalities from throughout the women's game gather for critical, thoughtful and fun discussion.	The Equalizer	['en-US']	https://anchor.fm/s/6d417b8/podcast/rss	spotify:episode:6IhG2jQD3iys2FfJuGwlpB	The Equalizer Podcast, Episode 69: A Nice Return	The confetti has fallen, the celebrations have subsided, and it's time for the USWNT players to jump back into the NWSL. This week, Dan Lauletta and Ray Curren talk through Utah grabbing a point against Portland, Orlando getting the better of Sky Blue, the Dash breaking their winless streak against Washington and 17,000+ in Chicago witnessing a powerful return against North Carolina. They also answer your questions.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	45.919	show_4lbnMhRAmkGBxpGOb6yFAx	6IhG2jQD3iys2FfJuGwlpB
spotify:show:5rlxB3eLnxgYzXFG8jKfel	Church ALIVE	Reaching, Teaching, and Empowering people to impact their generation for Christ	Church Alive	['en']	https://anchor.fm/s/7308188/podcast/rss	spotify:episode:6JIuxbwaoqe2LhsfPWdsCq	Leaders Night with Pastor Michael Murphy	Breaking Through 2020 - Leaders Monday Night   - Stay Connected Website: http://churchalive.tv  Instagram: http://instagram.com/churchalivenj  Facebook: https://www.facebook.com/ChurchALIVEnj 	30.3808	show_5rlxB3eLnxgYzXFG8jKfel	6JIuxbwaoqe2LhsfPWdsCq
spotify:show:6ec9hDE62HkW7ckm2KC17L	Major Jobs with Teland	"Hi, my name is Teland, and I'm a high schooler who is interested about different jobs. On this podcast, I'll be interviewing different people who have different careers and sharing them with you to educate people about the interesting things we do to make a living. We will go over normal ""run of the mill"" jobs but also unique careers, how people got into the job, what they do on a daily basis, and more.   Check out the website at majorjobs.org, or email me at teland@majorjobs.org  Featured on Spotify, New York Times Upfront, Scholastic, and NPR"	Major Jobs	['en']	https://anchor.fm/s/7db4b04/podcast/rss	spotify:episode:6KWbQOhgQTGxZEHLNJJmd5	Composer (ft. Kevin MacLeod a.k.a. the Mozart of YouTube) - Episode 6	In this episode of the Major Jobs Podcast, we interview Composer Kevin MacLeod, the guy who's music you've probably heard on every video ever.  Rollin at 5 - 210 - full by Kevin MacLeod is licensed under a Attribution 3.0 International License.  Carefree, Fluffing a Duck, Sneaky Snitch, and Monkeys Spinning Monkeys are also by Kevin MacLeod are under the Creative Commons Attribution 3.0    ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	23.30548333333333	show_6ec9hDE62HkW7ckm2KC17L	6KWbQOhgQTGxZEHLNJJmd5
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:6KrfLhtsId1iGYvBQ7H6d8	Episode 160: What The Heck is It I Do?	What do I do? And how can I help you...  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	12.6302	show_2rPPvOAqUPSB6TqezjVjm5	6KrfLhtsId1iGYvBQ7H6d8
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:6KyGrTVVydftGO12EFKHUz	Episode 168: How to get an Amazing Vocal Recording with Producer iLL Factor	Let us help you get the best vocal recording you can...  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	35.01888333333333	show_2rPPvOAqUPSB6TqezjVjm5	6KyGrTVVydftGO12EFKHUz
spotify:show:4lbnMhRAmkGBxpGOb6yFAx	The Equalizer Podcast	We are The Equalizer, the leading women's soccer news and analysis outlet in the United States since 2009. This is our podcast, where top journalists and personalities from throughout the women's game gather for critical, thoughtful and fun discussion.	The Equalizer	['en-US']	https://anchor.fm/s/6d417b8/podcast/rss	spotify:episode:6Kzf6lzfz1NaVsYs36lqbi	The Equalizer Podcast, Episode 61: Shipping Out	The U.S. Women's National Team is on their way to France and boy are we excited! This week the Equalizer Podcast Team really honed in on the USWNT final friendly against Mexico, and what it all meant (both good and bad). Chelsey Bush, Claire Watkins, and John Halloran all convened to consider Tobin Heath at left back, if Alex Morgan needed to buy a goal, and just how much any of this matters going into a major tournament anyway. They also gave the Sports-Reference Stat of the Week, courtesy of FBRef  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	34.80903333333333	show_4lbnMhRAmkGBxpGOb6yFAx	6Kzf6lzfz1NaVsYs36lqbi
spotify:show:2rPPvOAqUPSB6TqezjVjm5	The Music Industry Blueprint Podcast	Rick Barker is the President and CEO of the Music Industry Blueprint in Nashville, TN. He is a manager, entrepreneur, author, and consultant focusing on the recent changes in the music business. By sharing his experience and insider tips, he helps his clients understand the music business and fast-tracks their steps to success. While those things describe his business life, the titles that he loves most are the ones which describe his personal life: Sober, Christian, Husband, and Father. Rick grew up in Alabama and was raised by a single mom. Growing up with very little in way of money and res	Rick Barker	['en']	https://anchor.fm/s/7e64f54/podcast/rss	spotify:episode:6Md0LT2VLNKZhEFzf7KPQ9	Episode 176: The Episode I Was Hoping To Not Have To Record	The Battle Continues Between Taylor And Scott  ---   Send in a voice message: https://anchor.fm/music-industry-blueprint/message	11.712433333333333	show_2rPPvOAqUPSB6TqezjVjm5	6Md0LT2VLNKZhEFzf7KPQ9
spotify:show:4lbnMhRAmkGBxpGOb6yFAx	The Equalizer Podcast	We are The Equalizer, the leading women's soccer news and analysis outlet in the United States since 2009. This is our podcast, where top journalists and personalities from throughout the women's game gather for critical, thoughtful and fun discussion.	The Equalizer	['en-US']	https://anchor.fm/s/6d417b8/podcast/rss	spotify:episode:6MogXwqHBe152oE8ZcJ5zO	The Equalizer Podcast, Episode 55: Soccer Games!	Games! Soccer games to discuss! NWSL is back, and the Equalizer Podcast Team could not be more thrilled. North Carolina and Chicago drew at 1-1, Washington beat Sky Blue 2-0, Portland downed Orlando 2-0 and the Houston Dash tied Reign FC at, you guessed it, 1-1.  This week Dan Lauletta, Claire Watkins, and Chelsey Bush were here to talk pace, tactics, players, and...kits! The squad talked through whether Washington is ready for the big leagues, if Chicago hedged too many bets against last year's champs, how Houston seems like a squad of years past and if Orlando can get themselves figured out quickly enough to factor dangerously into this season. They also talk streaming, shirts, and the answering of Twitter questions (yours).  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app 	47.8424	show_4lbnMhRAmkGBxpGOb6yFAx	6MogXwqHBe152oE8ZcJ5zO
spotify:show:3yug4kwkuzzHOAdMe4ecpv	Power Through the 4th Whistle Roller Derby Podcast	A podcast for those striving to become better athletes, teammates, leaders, and human beings. Leadership, mindset, and current events in the world of roller derby!  www.facebook.com/powerthru4thwhistle. Instagram/Twitter: @Power4thWhistle E-mail power4thwhistle@gmail.com  Want to know how you can support the podcast?  We now have a Patreon page! https://www.patreon.com/power4thwhistle  We have a store with fun roller derby derby designs for everyone at https://power4thwhistle.threadless.com. You can choose from all kinds of tees, tanks, hoodies, and accessories in any color. Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	Jackie Bauer	['en']	https://anchor.fm/s/5a2d4d8/podcast/rss	spotify:episode:6MtbYRHoG2P2AenUnE01cf	00 - Welcome to PT4W! Sharing my top 5 favorite episodes for you to check out first.	Welcome to the Power Through the 4th Whistle Roller Derby Podcast on Patreon. I'm Jackie Bauer. Thank you for joining me today on the path to becoming better athletes, teammates, leaders, and human beings. ;-) In this trailer, I'll share what you can expect diving into this podcast and my TOP FIVE favorite episodes for you to sample. I hope you'll stick around and share with a friend or teammate. :-) Want to know how you can support the podcast? Want to know how you can support the podcast? WE NOW HAVE A PATREON PAGE! We want to offer transcribed versions of our podcast episodes to reach more listeners and host them on our own website. If you’d like to help support us on this journey, here’s a link: https://www.patreon.com/power4thwhistle. Visit our derby clothing design store at https://power4thwhistle.threadless.com. Follow our Facebook page at: www.facebook.com/powerthru4thwhistle. Find us on Twitter: @Power4thWhistle and Instagram: @Power4thwhistle Have a question? Want to sponsor the podcast? E-mail power4thwhistle@gmail.com.  ---   Send in a voice message: https://anchor.fm/power-through-the-4th-whistle/message Support this podcast: https://anchor.fm/power-through-the-4th-whistle/support	4.78795	show_3yug4kwkuzzHOAdMe4ecpv	6MtbYRHoG2P2AenUnE01cf
